"Lipid_Name","Adduct","Precursor_Ion","Neutral_Loss_Ion","Characteristic_Ion","FA1","FA2","OxFA1","OxFA2","UnFA1","UnFA2","Origin"
"PC O-16:1_7:1<OH,oxo>","[M+HCOO]-",664.3831,604.362,224.0682,NA,"157.0506;139.0401",NA,"157.0506;139.0401",NA,NA,"PC(O-16:1_22:6)"
"PC O-16:1_7:1<oxo,OOH>","[M+HCOO]-",680.378,620.3569,224.0682,NA,"173.0455;155.035",NA,"173.0455;155.035",NA,NA,"PC(O-16:1_22:6)"
"PC O-16:1_7:1<oxo>","[M+HCOO]-",648.3882,588.3671,224.0682,NA,"141.0557",NA,"141.0557",NA,NA,"PC(O-16:1_22:6)"
"PC O-18:0_16:1<oxo>","[M+HCOO]-",804.576,744.5549,224.0682,NA,"267.1966",NA,"267.1966",NA,NA,"PC(O-18:0_16:1); PC(O-18:0_22:2)"
"PC O-18:0_9:0<COOH>","[M-H]-",678.4715,NA,224.0682,NA,"187.0976;169.087",NA,"187.0976;169.087",NA,NA,"PC(O-18:0_16:1); PC(O-18:0_18:1); PC(O-18:0_18:2); PC(O-18:0_18:3)"
"PC O-18:0_9:0<oxo>","[M+HCOO]-",708.4821,648.461,224.0682,NA,"171.1027",NA,"171.1027",NA,NA,"PC(O-18:0_16:1); PC(O-18:0_18:1); PC(O-18:0_18:2); PC(O-18:0_18:3)"
"PC O-18:0_18:1<oxo>","[M+HCOO]-",832.6073,772.5862,224.0682,NA,"295.2279",NA,"295.2279",NA,NA,"PC(O-18:0_18:1)"
"PC O-18:0_18:1<OH>","[M+HCOO]-",834.623,774.6018,224.0682,NA,"297.2435;279.233",NA,"297.2435;279.233",NA,NA,"PC(O-18:0_18:1)"
"PC O-18:0_18:1<OOH>","[M+HCOO]-",850.6179,790.5967,224.0682,NA,"313.2384;295.2279",NA,"313.2384;295.2279",NA,NA,"PC(O-18:0_18:1)"
"PC O-18:0_18:1","[M+HCOO]-",818.628,758.6069,224.0682,NA,"281.2486",NA,NA,NA,"281.2486","PC(O-18:0_18:1)"
"PC O-18:0_8:0<COOH>","[M-H]-",664.4559,NA,224.0682,NA,"173.0819;155.0714",NA,"173.0819;155.0714",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_8:0<oxo>","[M+HCOO]-",694.4665,634.4453,224.0682,NA,"157.087",NA,"157.087",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<oxo,COOH>","[M-H]-",718.4665,NA,224.0682,NA,"227.0925;209.0819",NA,"227.0925;209.0819",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<OH,COOH>","[M-H]-",720.4821,NA,224.0682,NA,"229.1081;211.0976",NA,"229.1081;211.0976",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<OOH,COOH>","[M-H]-",736.477,NA,224.0682,NA,"245.1031;227.0925",NA,"245.1031;227.0925",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<COOH>","[M-H]-",704.4872,NA,224.0682,NA,"213.1132;195.1027",NA,"213.1132;195.1027",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<2oxo>","[M+HCOO]-",748.477,688.4559,224.0682,NA,"211.0976",NA,"211.0976",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<OH,oxo>","[M+HCOO]-",750.4927,690.4715,224.0682,NA,"213.1132;195.1027",NA,"213.1132;195.1027",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<oxo,OOH>","[M+HCOO]-",766.4876,706.4665,224.0682,NA,"229.1081;211.0976",NA,"229.1081;211.0976",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_11:1<oxo>","[M+HCOO]-",734.4978,674.4766,224.0682,NA,"197.1183",NA,"197.1183",NA,NA,"PC(O-18:0_20:2); PC(O-18:0_20:3)"
"PC O-18:0_20:3<2OH,oxo>","[M+HCOO]-",888.5971,828.576,224.0682,NA,"351.2177;333.2071",NA,"351.2177;333.2071",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<OH,oxo,OOH>","[M+HCOO]-",904.5921,844.5709,224.0682,NA,"367.2126;349.202",NA,"367.2126;349.202",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<OH,oxo>","[M+HCOO]-",872.6022,812.5811,224.0682,NA,"335.2228;317.2122",NA,"335.2228;317.2122",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<oxo,OOH>","[M+HCOO]-",888.5971,828.576,224.0682,NA,"351.2177;333.2071",NA,"351.2177;333.2071",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<oxo>","[M+HCOO]-",856.6073,796.5862,224.0682,NA,"319.2279",NA,"319.2279",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<2OH,OOH>","[M+HCOO]-",906.6077,846.5866,224.0682,NA,"369.2283;351.2177",NA,"369.2283;351.2177",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<2OH>","[M+HCOO]-",874.6179,814.5967,224.0682,NA,"337.2384;319.2279",NA,"337.2384;319.2279",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<OH,OOH>","[M+HCOO]-",890.6128,830.5917,224.0682,NA,"353.2333;335.2228",NA,"353.2333;335.2228",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<OH>","[M+HCOO]-",858.623,798.6018,224.0682,NA,"321.2435;303.233",NA,"321.2435;303.233",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3<OOH>","[M+HCOO]-",874.6179,814.5967,224.0682,NA,"337.2384;319.2279",NA,"337.2384;319.2279",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:3","[M+HCOO]-",842.628,782.6069,224.0682,NA,"305.2486",NA,NA,NA,"305.2486","PC(O-18:0_20:3)"
"PC O-18:0_14:2<oxo,COOH>","[M-H]-",758.4978,NA,224.0682,NA,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<OH,COOH>","[M-H]-",760.5134,NA,224.0682,NA,"269.1394;251.1289",NA,"269.1394;251.1289",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<OOH,COOH>","[M-H]-",776.5083,NA,224.0682,NA,"285.1344;267.1238",NA,"285.1344;267.1238",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<COOH>","[M-H]-",744.5185,NA,224.0682,NA,"253.1445;235.134",NA,"253.1445;235.134",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<OH,2oxo>","[M+HCOO]-",804.5032,744.4821,224.0682,NA,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<2oxo,OOH>","[M+HCOO]-",820.4982,760.477,224.0682,NA,"283.1187;265.1081",NA,"283.1187;265.1081",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<2oxo>","[M+HCOO]-",788.5083,728.4872,224.0682,NA,"251.1289",NA,"251.1289",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<OH,oxo,OOH>","[M+HCOO]-",822.5138,762.4927,224.0682,NA,"285.1344;267.1238",NA,"285.1344;267.1238",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<OH,oxo>","[M+HCOO]-",790.524,730.5028,224.0682,NA,"253.1445;235.134",NA,"253.1445;235.134",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<oxo,OOH>","[M+HCOO]-",806.5189,746.4978,224.0682,NA,"269.1394;251.1289",NA,"269.1394;251.1289",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_14:2<oxo>","[M+HCOO]-",774.5291,714.5079,224.0682,NA,"237.1496",NA,"237.1496",NA,NA,"PC(O-18:0_20:3)"
"PC O-18:0_20:4<2OH,oxo>","[M+HCOO]-",886.5815,826.5604,224.0682,NA,"349.202;331.1915",NA,"349.202;331.1915",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<OH,oxo,OOH>","[M+HCOO]-",902.5764,842.5553,224.0682,NA,"365.197;347.1864",NA,"365.197;347.1864",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<OH,oxo>","[M+HCOO]-",870.5866,810.5654,224.0682,NA,"333.2071;315.1966",NA,"333.2071;315.1966",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<oxo,OOH>","[M+HCOO]-",886.5815,826.5604,224.0682,NA,"349.202;331.1915",NA,"349.202;331.1915",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<oxo>","[M+HCOO]-",854.5917,794.5705,224.0682,NA,"317.2122",NA,"317.2122",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<2OH,OOH>","[M+HCOO]-",904.5921,844.5709,224.0682,NA,"367.2126;349.202",NA,"367.2126;349.202",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<2OH>","[M+HCOO]-",872.6022,812.5811,224.0682,NA,"335.2228;317.2122",NA,"335.2228;317.2122",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<OH,OOH>","[M+HCOO]-",888.5971,828.576,224.0682,NA,"351.2177;333.2071",NA,"351.2177;333.2071",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<OH>","[M+HCOO]-",856.6073,796.5862,224.0682,NA,"319.2279;301.2173",NA,"319.2279;301.2173",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4<OOH>","[M+HCOO]-",872.6022,812.5811,224.0682,NA,"335.2228;317.2122",NA,"335.2228;317.2122",NA,NA,"PC(O-18:0_20:4)"
"PC O-18:0_20:4","[M+HCOO]-",840.6124,780.5913,224.0682,NA,"303.233",NA,NA,NA,"303.233","PC(O-18:0_20:4)"
"PC O-18:0_5:0<COOH>","[M-H]-",622.4089,NA,224.0682,NA,"131.035;113.0244",NA,"131.035;113.0244",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_5:0<oxo>","[M+HCOO]-",652.4195,592.3984,224.0682,NA,"115.0401",NA,"115.0401",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<oxo,COOH>","[M-H]-",756.4821,NA,224.0682,NA,"265.1081;247.0976",NA,"265.1081;247.0976",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<OH,COOH>","[M-H]-",758.4978,NA,224.0682,NA,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<OOH,COOH>","[M-H]-",774.4927,NA,224.0682,NA,"283.1187;265.1081",NA,"283.1187;265.1081",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<COOH>","[M-H]-",742.5028,NA,224.0682,NA,"251.1289;233.1183",NA,"251.1289;233.1183",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<OH,2oxo>","[M+HCOO]-",802.4876,742.4665,224.0682,NA,"265.1081;247.0976",NA,"265.1081;247.0976",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<2oxo,OOH>","[M+HCOO]-",818.4825,758.4614,224.0682,NA,"281.1031;263.0925",NA,"281.1031;263.0925",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<2oxo>","[M+HCOO]-",786.4927,726.4715,224.0682,NA,"249.1132",NA,"249.1132",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<OH,oxo,OOH>","[M+HCOO]-",820.4982,760.477,224.0682,NA,"283.1187;265.1081",NA,"283.1187;265.1081",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<OH,oxo>","[M+HCOO]-",788.5083,728.4872,224.0682,NA,"251.1289;233.1183",NA,"251.1289;233.1183",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<oxo,OOH>","[M+HCOO]-",804.5032,744.4821,224.0682,NA,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_14:3<oxo>","[M+HCOO]-",772.5134,712.4923,224.0682,NA,"235.134",NA,"235.134",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<oxo,COOH>","[M-H]-",716.4508,NA,224.0682,NA,"225.0768;207.0663",NA,"225.0768;207.0663",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<OH,COOH>","[M-H]-",718.4665,NA,224.0682,NA,"227.0925;209.0819",NA,"227.0925;209.0819",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<OOH,COOH>","[M-H]-",734.4614,NA,224.0682,NA,"243.0874;225.0768",NA,"243.0874;225.0768",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<COOH>","[M-H]-",702.4715,NA,224.0682,NA,"211.0976;193.087",NA,"211.0976;193.087",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<OH,2oxo>","[M+HCOO]-",762.4563,702.4352,224.0682,NA,"225.0768;207.0663",NA,"225.0768;207.0663",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<2oxo,OOH>","[M+HCOO]-",778.4512,718.4301,224.0682,NA,"241.0718;223.0612",NA,"241.0718;223.0612",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<2oxo>","[M+HCOO]-",746.4614,686.4402,224.0682,NA,"209.0819",NA,"209.0819",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<OH,oxo,OOH>","[M+HCOO]-",780.4669,720.4457,224.0682,NA,"243.0874;225.0768",NA,"243.0874;225.0768",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<OH,oxo>","[M+HCOO]-",748.477,688.4559,224.0682,NA,"211.0976;193.087",NA,"211.0976;193.087",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<oxo,OOH>","[M+HCOO]-",764.4719,704.4508,224.0682,NA,"227.0925;209.0819",NA,"227.0925;209.0819",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_11:2<oxo>","[M+HCOO]-",732.4821,672.461,224.0682,NA,"195.1027",NA,"195.1027",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<oxo,COOH>","[M-H]-",676.4195,NA,224.0682,NA,"185.0455;167.035",NA,"185.0455;167.035",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<OH,COOH>","[M-H]-",678.4352,NA,224.0682,NA,"187.0612;169.0506",NA,"187.0612;169.0506",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<OOH,COOH>","[M-H]-",694.4301,NA,224.0682,NA,"203.0561;185.0455",NA,"203.0561;185.0455",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<COOH>","[M-H]-",662.4402,NA,224.0682,NA,"171.0663;153.0557",NA,"171.0663;153.0557",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<2oxo>","[M+HCOO]-",706.4301,646.4089,224.0682,NA,"169.0506",NA,"169.0506",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<OH,oxo>","[M+HCOO]-",708.4457,648.4246,224.0682,NA,"171.0663;153.0557",NA,"171.0663;153.0557",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<oxo,OOH>","[M+HCOO]-",724.4406,664.4195,224.0682,NA,"187.0612;169.0506",NA,"187.0612;169.0506",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_8:1<oxo>","[M+HCOO]-",692.4508,632.4297,224.0682,NA,"155.0714",NA,"155.0714",NA,NA,"PC(O-18:0_20:4); PC(O-18:0_20:5)"
"PC O-18:0_20:5<2OH,oxo>","[M+HCOO]-",884.5658,824.5447,224.0682,NA,"347.1864;329.1758",NA,"347.1864;329.1758",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<OH,oxo,OOH>","[M+HCOO]-",900.5608,840.5396,224.0682,NA,"363.1813;345.1707",NA,"363.1813;345.1707",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<OH,oxo>","[M+HCOO]-",868.5709,808.5498,224.0682,NA,"331.1915;313.1809",NA,"331.1915;313.1809",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<oxo,OOH>","[M+HCOO]-",884.5658,824.5447,224.0682,NA,"347.1864;329.1758",NA,"347.1864;329.1758",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<oxo>","[M+HCOO]-",852.576,792.5549,224.0682,NA,"315.1966",NA,"315.1966",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<2OH,OOH>","[M+HCOO]-",902.5764,842.5553,224.0682,NA,"365.197;347.1864",NA,"365.197;347.1864",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<2OH>","[M+HCOO]-",870.5866,810.5654,224.0682,NA,"333.2071;315.1966",NA,"333.2071;315.1966",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<OH,OOH>","[M+HCOO]-",886.5815,826.5604,224.0682,NA,"349.202;331.1915",NA,"349.202;331.1915",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<OH>","[M+HCOO]-",854.5917,794.5705,224.0682,NA,"317.2122;299.2017",NA,"317.2122;299.2017",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5<OOH>","[M+HCOO]-",870.5866,810.5654,224.0682,NA,"333.2071;315.1966",NA,"333.2071;315.1966",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_20:5","[M+HCOO]-",838.5967,778.5756,224.0682,NA,"301.2173",NA,NA,NA,"301.2173","PC(O-18:0_20:5)"
"PC O-18:0_17:4<oxo,COOH>","[M-H]-",796.5134,NA,224.0682,NA,"305.1394;287.1289",NA,"305.1394;287.1289",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<OH,COOH>","[M-H]-",798.5291,NA,224.0682,NA,"307.1551;289.1445",NA,"307.1551;289.1445",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<OOH,COOH>","[M-H]-",814.524,NA,224.0682,NA,"323.15;305.1394",NA,"323.15;305.1394",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<COOH>","[M-H]-",782.5341,NA,224.0682,NA,"291.1602;273.1496",NA,"291.1602;273.1496",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<OH,2oxo>","[M+HCOO]-",842.5189,782.4978,224.0682,NA,"305.1394;287.1289",NA,"305.1394;287.1289",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<2oxo,OOH>","[M+HCOO]-",858.5138,798.4927,224.0682,NA,"321.1344;303.1238",NA,"321.1344;303.1238",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<2oxo>","[M+HCOO]-",826.524,766.5028,224.0682,NA,"289.1445",NA,"289.1445",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<OH,oxo,OOH>","[M+HCOO]-",860.5295,800.5083,224.0682,NA,"323.15;305.1394",NA,"323.15;305.1394",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<OH,oxo>","[M+HCOO]-",828.5396,768.5185,224.0682,NA,"291.1602;273.1496",NA,"291.1602;273.1496",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<oxo,OOH>","[M+HCOO]-",844.5345,784.5134,224.0682,NA,"307.1551;289.1445",NA,"307.1551;289.1445",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_17:4<oxo>","[M+HCOO]-",812.5447,752.5236,224.0682,NA,"275.1653",NA,"275.1653",NA,NA,"PC(O-18:0_20:5)"
"PC O-18:0_13:0<COOH>","[M-H]-",734.5341,NA,224.0682,NA,"243.1602;225.1496",NA,"243.1602;225.1496",NA,NA,"PC(O-18:0_22:1); PC(O-18:0_22:2)"
"PC O-18:0_13:0<oxo>","[M+HCOO]-",764.5447,704.5236,224.0682,NA,"227.1653",NA,"227.1653",NA,NA,"PC(O-18:0_22:1); PC(O-18:0_22:2)"
"PC O-18:0_22:2<OH,oxo>","[M+HCOO]-",902.6492,842.628,224.0682,NA,"365.2697;347.2592",NA,"365.2697;347.2592",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:2<oxo,OOH>","[M+HCOO]-",918.6441,858.623,224.0682,NA,"381.2646;363.2541",NA,"381.2646;363.2541",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:2<oxo>","[M+HCOO]-",886.6543,826.6331,224.0682,NA,"349.2748",NA,"349.2748",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:2<2OH>","[M+HCOO]-",904.6648,844.6437,224.0682,NA,"367.2854;349.2748",NA,"367.2854;349.2748",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:2<OH,OOH>","[M+HCOO]-",920.6597,860.6386,224.0682,NA,"383.2803;365.2697",NA,"383.2803;365.2697",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:2<OH>","[M+HCOO]-",888.6699,828.6488,224.0682,NA,"351.2905;333.2799",NA,"351.2905;333.2799",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:2<OOH>","[M+HCOO]-",904.6648,844.6437,224.0682,NA,"367.2854;349.2748",NA,"367.2854;349.2748",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:2","[M+HCOO]-",872.675,812.6539,224.0682,NA,"335.2956",NA,NA,NA,"335.2956","PC(O-18:0_22:2)"
"PC O-18:0_16:1<oxo,COOH>","[M-H]-",788.5447,NA,224.0682,NA,"297.1707;279.1602",NA,"297.1707;279.1602",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_16:1<OH,COOH>","[M-H]-",790.5604,NA,224.0682,NA,"299.1864;281.1758",NA,"299.1864;281.1758",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_16:1<OOH,COOH>","[M-H]-",806.5553,NA,224.0682,NA,"315.1813;297.1707",NA,"315.1813;297.1707",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_16:1<COOH>","[M-H]-",774.5654,NA,224.0682,NA,"283.1915;265.1809",NA,"283.1915;265.1809",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_16:1<2oxo>","[M+HCOO]-",818.5553,758.5341,224.0682,NA,"281.1758",NA,"281.1758",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_16:1<OH,oxo>","[M+HCOO]-",820.5709,760.5498,224.0682,NA,"283.1915;265.1809",NA,"283.1915;265.1809",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_16:1<oxo,OOH>","[M+HCOO]-",836.5658,776.5447,224.0682,NA,"299.1864;281.1758",NA,"299.1864;281.1758",NA,NA,"PC(O-18:0_22:2)"
"PC O-18:0_22:4<2OH,oxo>","[M+HCOO]-",914.6128,854.5917,224.0682,NA,"377.2333;359.2228",NA,"377.2333;359.2228",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<OH,oxo,OOH>","[M+HCOO]-",930.6077,870.5866,224.0682,NA,"393.2283;375.2177",NA,"393.2283;375.2177",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<OH,oxo>","[M+HCOO]-",898.6179,838.5967,224.0682,NA,"361.2384;343.2279",NA,"361.2384;343.2279",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<oxo,OOH>","[M+HCOO]-",914.6128,854.5917,224.0682,NA,"377.2333;359.2228",NA,"377.2333;359.2228",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<oxo>","[M+HCOO]-",882.623,822.6018,224.0682,NA,"345.2435",NA,"345.2435",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<2OH,OOH>","[M+HCOO]-",932.6234,872.6022,224.0682,NA,"395.2439;377.2333",NA,"395.2439;377.2333",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<2OH>","[M+HCOO]-",900.6335,840.6124,224.0682,NA,"363.2541;345.2435",NA,"363.2541;345.2435",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<OH,OOH>","[M+HCOO]-",916.6284,856.6073,224.0682,NA,"379.249;361.2384",NA,"379.249;361.2384",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<OH>","[M+HCOO]-",884.6386,824.6175,224.0682,NA,"347.2592;329.2486",NA,"347.2592;329.2486",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4<OOH>","[M+HCOO]-",900.6335,840.6124,224.0682,NA,"363.2541;345.2435",NA,"363.2541;345.2435",NA,NA,"PC(O-18:0_22:4)"
"PC O-18:0_22:4","[M+HCOO]-",868.6437,808.6226,224.0682,NA,"331.2643",NA,NA,NA,"331.2643","PC(O-18:0_22:4)"
"PC O-18:0_7:0<COOH>","[M-H]-",650.4402,NA,224.0682,NA,"159.0663;141.0557",NA,"159.0663;141.0557",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_7:0<oxo>","[M+HCOO]-",680.4508,620.4297,224.0682,NA,"143.0714",NA,"143.0714",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_16:3<oxo,COOH>","[M-H]-",784.5134,NA,224.0682,NA,"293.1394;275.1289",NA,"293.1394;275.1289",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_16:3<OH,COOH>","[M-H]-",786.5291,NA,224.0682,NA,"295.1551;277.1445",NA,"295.1551;277.1445",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_16:3<OOH,COOH>","[M-H]-",802.524,NA,224.0682,NA,"311.15;293.1394",NA,"311.15;293.1394",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_16:3<COOH>","[M-H]-",770.5341,NA,224.0682,NA,"279.1602;261.1496",NA,"279.1602;261.1496",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_16:3<OH,2oxo>","[M+HCOO]-",830.5189,770.4978,224.0682,NA,"293.1394;275.1289",NA,"293.1394;275.1289",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_16:3<2oxo,OOH>","[M+HCOO]-",846.5138,786.4927,224.0682,NA,"309.1344;291.1238",NA,"309.1344;291.1238",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
"PC O-18:0_16:3<2oxo>","[M+HCOO]-",814.524,754.5028,224.0682,NA,"277.1445",NA,"277.1445",NA,NA,"PC(O-18:0_22:4); PC(O-18:0_22:5)"
