"Polarity","Alignment.ID","Adduct.type","Average.Rt.min.","Metabolite.curated","Ontology","Fenton_0h_1","Fenton_0h_2","Fenton_0h_3","Fenton_1min_1","Fenton_1min_2","Fenton_1min_3","Fenton_20min_1","Fenton_20min_2","Fenton_20min_3","Fenton_4h_1","Fenton_4h_2","Fenton_4h_3","Fenton_24h_1","Fenton_24h_2","Fenton_24h_3","Fenton_72h_1","Fenton_72h_2","Fenton_72h_3"
"Neg",33210,"[M-H]-",11.67,"PE 16:1_18:2","PE",2783864,2287925,1794983,196349,36692,80332,56131,107725,130817,0,0,0,0,0,0,0,0,0
"Neg",34697,"[M-H]-",11.448,"PE 16:1_20:4 (a)","PE",4797700,4468164,3445011,336673,108504,159301,88912,111996,102004,0,0,0,0,0,0,0,0,0
"Neg",34696,"[M-H]-",12.061,"PE 16:1_20:4 (b)","PE",22601,20226,7901,22945,0,16037,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",34576,"[M-H]-",10.729,"PE 16:1_20:5","PE",1229662,1075325,876039,91810,7511,20858,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",36258,"[M-H]-",11.457,"PE 16:1_22:5","PE",1262454,1160957,973212,64937,10855,9616,4209,0,5222,0,0,0,0,0,0,0,0,0
"Neg",36135,"[M-H]-",11.118,"PE 16:1_22:6","PE",2325270,2319309,1688037,147060,21594,39419,9913,0,0,0,0,0,0,0,0,0,0,0
"Neg",35684,"[M-H]-",13.057,"PE 17:0_20:4","PE",5942784,5105251,4230000,537844,258422,348607,155100,146940,155600,0,0,0,0,0,3532,0,0,0
"Neg",37303,"[M-H]-",13.075,"PE 17:0_22:5","PE",3587408,3187740,1317652,127009,15095,59727,162088,156664,93401,142754,220077,214677,116444,186304,142923,160641,196268,277038
"Neg",34193,"[M-H]-",13.208,"PE 17:1_18:1","PE",9811773,8913998,7533856,901950,297606,408299,552358,754314,880837,64988,16453,100250,0,0,8725,50730,0,0
"Neg",37004,"[M-H]-",11.628,"PE 17:1_22:6","PE",420692,335307,238747,23123,2918,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35196,"[M-H]-",15.09,"PE 18:0_18:1 (a)","PE",139939317,120196713,99991857,13568458,5820913,7888313,9587304,13966298,14986931,3003886,1526352,3880625,536481,408228,1217711,2253993,875694,637351
"Neg",35198,"[M-H]-",15.445,"PE 18:0_18:1 (b)","PE",1432473,1319439,1325473,146250,70406,79766,88737,173264,144253,14605,0,28879,0,0,0,8047,0,0
"Neg",35197,"[M-H]-",17.248,"PE 18:0_18:1 (c)","PE",3776,3305,2770,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35074,"[M-H]-",14.194,"PE 18:0_18:2","PE",6523131,1965492,4667451,512568,236146,302332,99066,419819,479443,40400,3370,47521,0,0,0,30853,7500,0
"Neg",36804,"[M-H]-",15.612,"PE 18:0_20:2","PE",3065481,2711211,2156791,241913,95186,124646,161093,209306,246257,4867,3653,3697,0,0,0,0,0,0
"Neg",37585,"[M-H]-",13.984,"PE 18:0_20:2<oxo>","OxPE",12429,0,0,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",36678,"[M-H]-",14.276,"PE 18:0_20:3 (a)","PE",15020247,13445987,11402490,1190331,443290,608230,419085,600120,575657,2616,3115,3740,0,0,0,0,3456,0
"Neg",36679,"[M-H]-",14.732,"PE 18:0_20:3 (b)","PE",8217393,7294946,5958874,758301,309975,499856,276987,316065,339425,0,0,0,0,0,0,0,0,0
"Neg",36549,"[M-H]-",13.461,"PE 18:0_20:4 (a)","PE",5813502,4866445,4879969,398175,117838,319507,205407,192340,165134,0,0,0,0,0,0,0,0,0
"Neg",36548,"[M-H]-",13.693,"PE 18:0_20:4 (b)","PE",181200216,168802127,143847136,26263807,11738923,16533047,8760396,8457122,8764555,0,0,5451,0,2850,0,23427,9460,0
"Neg",36553,"[M-H]-",14.307,"PE 18:0_20:4 (c)","PE",345829,187470,132313,4667,2412,2480,0,3638,4332,0,0,0,0,0,0,0,0,0
"Neg",36551,"[M-H]-",15.665,"PE 18:0_20:4 (d)","PE",7208,26811,2233,17660,2045,12177,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",36403,"[M-H]-",12.783,"PE 18:0_20:5 (a)","PE",47577373,43376417,35594997,4364376,1943328,2628533,1304030,1132642,1144865,0,0,0,0,0,0,0,0,0
"Neg",36404,"[M-H]-",13.732,"PE 18:0_20:5 (b)","PE",36291,0,10399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",38361,"[M-H]-",15.778,"PE 18:0_22:3","PE",727674,568140,252372,12324,2401,4342,0,3125,0,0,0,0,0,0,0,0,0,0
"Neg",38245,"[M-H]-",14.637,"PE 18:0_22:4","PE",5576334,4856761,4282146,522345,183277,274805,134308,77947,166698,0,0,0,0,0,0,0,0,0
"Neg",38135,"[M-H]-",13.67,"PE 18:0_22:5","PE",36007206,33786863,28531453,5013239,2227542,2945063,1574168,1544185,1393725,0,0,0,0,0,0,0,0,0
"Neg",38005,"[M-H]-",13.25,"PE 18:0_22:6","PE",74953512,66564393,55228893,6852868,2904946,4059635,1836697,1657266,1470592,0,0,0,0,0,0,3039,0,0
"Neg",35073,"[M-H]-",13.837,"PE 18:1_18:1 (a)","PE",175079383,159659939,131966142,18170927,6203596,8357470,12079455,16434034,18646280,2130498,1111592,2633501,193987,181629,611402,1600989,549151,333246
"Neg",35071,"[M-H]-",14.456,"PE 18:1_18:1 (b)","PE",282927,881057,273429,27276,4926,21308,25381,49389,47686,0,0,0,0,0,0,0,0,0
"Neg",35075,"[M-H]-",15.068,"PE 18:1_18:1 (c)","PE",10378,37849,5891,0,0,0,0,0,3685,0,0,0,0,0,0,0,0,0
"Neg",35072,"[M-H]-",15.869,"PE 18:1_18:1 (d)","PE",5054,7738,4127,6178,0,3362,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",34952,"[M-H]-",12.809,"PE 18:1_18:2 (a)","PE",27062272,24255741,19487202,2191658,810025,1071071,1153837,1293088,1505343,3462,0,0,0,0,0,0,0,3637
"Neg",34953,"[M-H]-",13.003,"PE 18:1_18:2 (b)","PE",8099732,6781322,7199445,509096,318748,512728,334589,415634,284897,5366,0,0,0,0,0,2745,0,0
"Neg",34951,"[M-H]-",13.407,"PE 18:1_18:2 (c)","PE",2398547,2198616,1635345,238680,40027,151374,68495,72857,106207,0,0,0,0,0,0,0,0,0
"Neg",34954,"[M-H]-",14.075,"PE 18:1_18:2 (d)","PE",0,3578,0,0,2726,3298,13437,60036,35462,36049,9488,45274,0,8438,3479,18352,0,2937
"Neg",34825,"[M-H]-",11.929,"PE 18:1_18:3","PE",2753607,2597556,2143515,192419,22670,50752,42372,16135,20951,0,0,0,0,0,0,0,4044,0
"Neg",36803,"[M-H]-",15.149,"PE 18:1_20:1","PE",12251511,10547530,8569429,977689,336886,451668,683125,1005588,1072945,129218,12710,62265,2402,0,9151,51513,4214,0
"Neg",36547,"[M-H]-",13.093,"PE 18:1_20:3","PE",6410149,5565081,4541043,645487,179693,249594,115982,252479,244574,0,0,4082,0,0,0,0,0,0
"Neg",36401,"[M-H]-",12.555,"PE 18:1_20:4 (a)","PE",101951851,91870177,75741677,10547637,3859491,5117881,3576272,3288881,3351270,3739,0,0,0,0,0,0,0,6191
"Neg",36407,"[M-H]-",13.226,"PE 18:1_20:4 (b)","PE",95167,50150,114538,7707,3558,5727,4748,0,0,0,0,0,0,0,0,0,0,0
"Neg",36257,"[M-H]-",11.741,"PE 18:1_20:5","PE",22534456,19316308,15885995,1782096,586281,826506,527614,466374,394237,0,0,0,0,0,0,0,0,0
"Neg",38006,"[M-H]-",12.536,"PE 18:1_22:5","PE",18780578,16838178,13938436,1881590,656062,861034,569482,508582,222071,0,0,0,0,0,0,0,0,0
"Neg",37870,"[M-H]-",12.163,"PE 18:1_22:6","PE",39398003,35426114,29186197,3196265,1125433,1404409,800581,606738,565549,0,0,0,0,0,0,0,0,0
"Neg",37757,"[M-H]-",11.312,"PE 18:2_22:6","PE",1692225,1553925,1262186,82746,5136,9182,5178,6561,0,0,0,0,0,0,0,0,0,0
"Neg",36027,"[M-H]-",15.809,"PE 19:0_18:1","PE",1088769,878591,674390,51164,14771,7719,10304,68907,58320,2727,0,0,0,0,5613,2662,7711,0
"Neg",37429,"[M-H]-",14.341,"PE 19:0_20:4","PE",932194,800915,602963,60628,21394,11407,0,0,0,8139,3226,9724,0,4304,7204,3471,0,0
"Neg",38246,"[M-H]-",15.055,"PE 20:0_20:4","PE",2086052,1805808,1400032,148763,30029,23843,30120,6814,7693,0,0,0,0,0,0,0,0,0
"Neg",39586,"[M-H]-",13.305,"PE 20:1_22:6","PE",2284942,1895203,1651524,166218,35317,53512,44502,9899,15879,0,0,0,0,0,0,0,3624,0
"Neg",39368,"[M-H]-",11.4,"PE 20:4_22:5","PE",501208,343614,544305,33928,0,4364,9012,24979,16517,30313,3633,3477,3708,10617,12487,0,7221,0
"Neg",39256,"[M-H]-",11.04,"PE 20:4_22:6","PE",939541,825848,705987,38407,18751,18811,14702,6616,28916,0,3529,4517,3436,2429,0,8387,10875,3723
"Neg",39959,"[M-H]-",16.577,"PE 22:0_20:4","PE",1297958,1218247,939148,91785,16533,8983,3929,12834,9028,0,0,0,0,0,0,0,0,0
"Neg",39828,"[M-H]-",15.076,"PE 22:1_20:4","PE",2895361,2549058,2107337,142351,63029,54343,22758,39767,12965,0,0,0,0,7491,0,0,0,0
"Neg",41636,"[M-H]-",18.233,"PE 24:0_20:4","PE",1168388,979105,758038,59745,24911,13749,4735,2706,8338,0,0,0,0,0,0,0,4025,0
"Neg",37007,"[M-H]-",14.012,"PE 36:2<2OH>","OxPE",7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0
"Neg",35541,"[M-H]-",12.931,"PE 36:6<oxo>","OxPE",0,0,0,16270,16060,49281,192223,330040,271914,388373,331668,401104,212089,321038,314576,261523,432883,306028
"Neg",36577,"[M-H]-",13.308,"PE 37:4<oxo>","OxPE",157074,111045,143495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",38565,"[M-H]-",15.034,"PE 38:2<OOH>","OxPE",350011,309195,282053,21834,0,5262,3550,9164,18580,0,0,0,0,0,0,0,0,124
"Neg",37583,"[M-H]-",13.725,"PE 38:2<oxo>","OxPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",40102,"[M-H]-",12.883,"PE 38:3<2OH,OOH>","OxPE",865243,707654,760788,201442,157707,255236,164435,226111,234683,135037,91968,165243,43976,82517,98549,77649,35379,66764
"Neg",39991,"[M-H]-",11.827,"PE 38:4<2OH,OOH>","OxPE",700245,676489,663991,60076,38338,95568,39081,32372,91616,2199,0,7597,0,0,0,0,0,145
"Neg",33961,"[M-H]-",13.221,"PE O-16:0_20:4","EtherPE",3042240,2594140,2274311,225423,103120,141105,34309,37813,69252,0,0,0,3286,0,4064,0,0,0
"Neg",30847,"[M-H]-",14.314,"PE O-16:1_16:0","EtherPE",1417399,1229662,1143098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",30739,"[M-H]-",13.099,"PE O-16:1_16:1","EtherPE",11247450,9797898,8848267,49286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",32471,"[M-H]-",14.41,"PE O-16:1_18:1","EtherPE",55795199,49396543,42048117,525650,0,0,0,5026,23171,0,0,0,0,0,0,0,0,0
"Neg",34082,"[M-H]-",14.952,"PE O-16:1_20:2","EtherPE",5073343,4579071,4406238,1520774,905232,1307604,1428260,1519871,1571143,778280,1108091,1182716,643625,731228,788658,754257,1082861,1103193
"Neg",33958,"[M-H]-",13.603,"PE O-16:1_20:3 (a)","EtherPE",3628315,3523251,2649048,19238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",33960,"[M-H]-",13.772,"PE O-16:1_20:3 (b)","EtherPE",2874359,2596840,2549284,0,0,0,8732,0,5811,3550,4455,0,0,0,2869,0,0,0
"Neg",33959,"[M-H]-",14.036,"PE O-16:1_20:3 (c)","EtherPE",5014327,4290272,3701133,8820,0,3441,0,0,2903,0,0,0,2904,0,2247,1857,0,0
"Neg",33828,"[M-H]-",12.821,"PE O-16:1_20:4 (a)","EtherPE",6110758,5150875,4780717,18189,0,0,0,3953,0,0,0,0,0,0,0,0,0,0
"Neg",33829,"[M-H]-",13.022,"PE O-16:1_20:4 (b)","EtherPE",153706671,134550982,116064953,1585998,0,0,131690,56244,47235,0,0,0,0,0,0,0,0,0
"Neg",33703,"[M-H]-",12.151,"PE O-16:1_20:5","EtherPE",64529574,56057316,46966043,542185,0,0,11613,10169,4795,0,0,0,0,0,0,0,0,0
"Neg",35792,"[M-H]-",16.087,"PE O-16:1_22:2","EtherPE",3676507,3245063,2697813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35695,"[M-H]-",15.057,"PE O-16:1_22:3","EtherPE",6774555,5726687,4996504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35573,"[M-H]-",13.955,"PE O-16:1_22:4","EtherPE",30318703,26405594,22350382,247255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35447,"[M-H]-",13.015,"PE O-16:1_22:5 (a)","EtherPE",211320199,188025223,162024468,2282825,0,0,168919,121503,80282,0,0,0,0,0,0,0,10048,0
"Neg",35448,"[M-H]-",14.979,"PE O-16:1_22:5 (b)","EtherPE",0,0,7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35305,"[M-H]-",12.591,"PE O-16:1_22:6 (a)","EtherPE",195670148,176693153,146974037,2065019,0,0,140279,98973,88486,0,0,0,0,0,0,0,3883,0
"Neg",35307,"[M-H]-",14.507,"PE O-16:1_22:6 (b)","EtherPE",6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",34702,"[M-H]-",13.657,"PE O-17:1_20:4","EtherPE",2815438,2705190,2133483,16506,0,0,0,0,0,5225,0,0,0,0,0,0,0,0
"Neg",36142,"[M-H]-",13.196,"PE O-17:1_22:6","EtherPE",4682261,4021119,3478366,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",34337,"[M-H]-",14.468,"PE O-18:0_18:1","EtherPE",1065967,247269,518723,48394,26925,14847,53743,22172,146122,9977,5377,5812,0,4133,3837,10000,3676,0
"Neg",34197,"[M-H]-",15.82,"PE O-18:1_18:1","EtherPE",20689023,17639724,14663795,100872,0,0,3448,0,5645,0,0,0,0,0,0,0,0,0
"Neg",35911,"[M-H]-",17.331,"PE O-18:1_20:1","EtherPE",3479425,2981424,2518070,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35574,"[M-H]-",14.325,"PE O-18:1_20:4","EtherPE",43653072,38076810,32970738,461238,0,0,7957,3712,3428,0,0,0,0,0,0,0,0,0
"Neg",35449,"[M-H]-",13.359,"PE O-18:1_20:5","EtherPE",21738039,18644329,15444092,176243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",37319,"[M-H]-",15.331,"PE O-18:1_22:4","EtherPE",5300849,4537320,3808660,9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",37182,"[M-H]-",14.292,"PE O-18:1_22:5 (a)","EtherPE",44445587,38964433,33245538,432367,0,0,11096,0,0,0,3915,0,0,0,0,0,0,0
"Neg",37181,"[M-H]-",14.725,"PE O-18:1_22:5 (b)","EtherPE",767328,676631,475453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",37015,"[M-H]-",13.836,"PE O-18:1_22:6","EtherPE",50549381,43961744,37917534,498283,0,0,6202,0,5224,0,0,0,0,0,0,2191,0,0
"Neg",32347,"[M-H]-",13.175,"PE O-18:2_16:1","EtherPE",3703680,3397886,2761301,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",34085,"[M-H]-",14.478,"PE O-18:2_18:1","EtherPE",22232290,19477128,16294391,188729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35793,"[M-H]-",15.851,"PE O-18:2_20:1","EtherPE",2618080,2280687,1894588,0,0,0,0,0,0,0,3451,0,0,0,0,2259,0,0
"Neg",35306,"[M-H]-",12.22,"PE O-18:2_20:5","EtherPE",13483314,11960904,9823828,84140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",37014,"[M-H]-",13.075,"PE O-18:2_22:5","EtherPE",26762127,23559956,20733778,304745,3796,0,0,0,4319,0,0,0,0,0,0,0,0,0
"Neg",36907,"[M-H]-",12.66,"PE O-18:2_22:6","EtherPE",39424063,35080339,29372463,378612,0,0,4322,0,0,0,0,0,0,0,0,0,0,0
"Neg",35910,"[M-H]-",14.571,"PE O-20:1_18:1","EtherPE",57691,93299,48167,8091,2845,5528,6287,4055,6379,0,0,0,0,0,0,0,0,0
"Neg",37318,"[M-H]-",15.776,"PE O-20:1_20:4","EtherPE",2033477,1665530,1384946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",38736,"[M-H]-",15.224,"PE O-20:1_22:6","EtherPE",1806490,1581091,1352858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",32007,"[M-H]-",11.559,"PG 14:0_16:0","PG",248054,233671,202638,11331,3656,0,0,12009,9437,2792,0,3313,0,0,0,0,0,0
"Neg",33779,"[M-H]-",11.857,"PG 16:0_16:0 (a)","PG",1202087,1162628,1308251,192327,87021,96932,136671,278841,287473,176604,123780,188675,63755,142413,138912,58303,45061,72151
"Neg",33778,"[M-H]-",11.95,"PG 16:0_16:0 (b)","PG",377168,1162628,1308251,23892,13137,13599,2460,278841,287473,176604,10368,188675,11684,142413,138912,43746,15854,50567
"Neg",33777,"[M-H]-",12.649,"PG 16:0_16:0 (c)","PG",1942897,1030126,1664133,237377,108048,138947,146625,239168,277908,134172,40478,143511,36611,16583,59497,70849,5937,32531
"Neg",33660,"[M-H]-",11.034,"PG 16:0_16:1 (a)","PG",1272687,1524821,1643494,6467,57733,8064,106442,189391,251666,49765,4607,17111,0,0,0,5550,0,4134
"Neg",33658,"[M-H]-",11.161,"PG 16:0_16:1 (b)","PG",102231,206417,65482,6467,0,8064,0,0,0,0,0,4263,0,0,0,3505,0,4134
"Neg",33656,"[M-H]-",11.658,"PG 16:0_16:1 (c)","PG",1642263,1576523,1460643,180003,46859,40399,57086,168595,207346,32757,0,6225,0,0,4437,5849,0,3617
"Neg",35391,"[M-H]-",11.959,"PG 16:0_18:1 (a)","PG",11122325,10455385,9398638,1377884,564245,672538,826483,1216436,1459563,330050,206834,456053,32241,26899,120241,102736,56235,31361
"Neg",35392,"[M-H]-",12.196,"PG 16:0_18:1 (b)","PG",6048417,5314631,4382705,15155,7737,3392,0,13463,1947,25725,0,6300,0,0,0,121895,4631,5713
"Neg",35390,"[M-H]-",12.718,"PG 16:0_18:1 (c)","PG",15477159,15717535,13735722,5205853,1478074,1688555,2474917,3983656,4501380,1013884,462165,1262461,76487,117514,452732,825394,275068,219943
"Neg",36217,"[M-H]-",13.213,"PG 16:0_19:1","PG",3104800,2808809,2339413,3525,0,0,4408,31268,80364,3092,0,0,2711,0,0,4808,0,0
"Neg",36750,"[M-H]-",11.654,"PG 16:0_20:4","PG",399022,399979,377976,11377,0,14882,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",38188,"[M-H]-",10.72,"PG 16:0_22:6 (a)","PG",2722213,2446911,2145383,298610,101740,130791,54242,77191,90584,0,0,0,0,0,0,0,0,0
"Neg",38189,"[M-H]-",10.848,"PG 16:0_22:6 (b)","PG",233117,220448,180379,9866,123,1786,0,0,12957,0,0,0,0,0,0,0,0,0
"Neg",33548,"[M-H]-",10.314,"PG 16:1_16:1","PG",61145,35575,300397,10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",35261,"[M-H]-",11.072,"PG 16:1_18:1 (a)","PG",7519296,4470017,5859249,561206,137154,200737,385152,519012,651872,84827,22103,120407,5036,0,13139,2222,0,0
"Neg",35263,"[M-H]-",11.204,"PG 16:1_18:1 (b)","PG",839051,3153757,605129,51508,6428,23996,31054,51548,52170,18606,6740,10490,5036,0,0,47467,0,0
"Neg",35262,"[M-H]-",11.749,"PG 16:1_18:1 (c)","PG",1509472,1407624,1291459,47499,8959,0,16440,37516,57099,0,0,11726,0,0,0,0,0,0
"Neg",38083,"[M-H]-",10,"PG 16:1_22:6 (a)","PG",1055056,1005472,838415,47955,9432,3709,0,4236,4471,0,0,0,0,0,0,0,0,0
"Neg",38082,"[M-H]-",10.115,"PG 16:1_22:6 (b)","PG",83199,85012,61400,34418,4840,13268,0,0,4471,0,0,0,0,0,0,0,0,0
"Neg",37120,"[M-H]-",13.263,"PG 18:0_18:1 (a)","PG",485993,501462,552712,33338,0,23884,9520,82649,35668,14846,3912,7703,0,0,0,20463,0,0
"Neg",37117,"[M-H]-",13.852,"PG 18:0_18:1 (b)","PG",30110139,27068680,23361278,889479,198144,241530,378368,506724,739885,135086,22940,6429,5037,3792,16659,62714,0,0
"Neg",38810,"[M-H]-",14.494,"PG 18:0_20:1","PG",0,0,0,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",36978,"[M-H]-",12.067,"PG 18:1_18:1 (a)","PG",27742125,25666939,22967719,2806704,952832,1087132,1671806,2392828,3032962,494761,282575,631971,37003,6635,161990,97636,42759,36696
"Neg",36979,"[M-H]-",12.217,"PG 18:1_18:1 (b)","PG",2028463,1874722,1695800,129021,56174,63600,71096,151585,165581,11365,13953,41676,11843,0,18749,265691,15290,22998
"Neg",36980,"[M-H]-",12.802,"PG 18:1_18:1 (c)","PG",1316545,1170666,1085533,53646,6884,15208,25219,119041,73545,2870,0,3707,0,0,0,3931,0,0
"Neg",36869,"[M-H]-",11.352,"PG 18:1_18:2 (a)","PG",3424180,1909051,1788847,250068,14728,10433,45341,156432,108422,2275,0,3844,0,0,0,0,0,0
"Neg",36868,"[M-H]-",11.46,"PG 18:1_18:2 (b)","PG",407655,710792,1788847,10432,4898,52280,5470,33354,108422,2275,0,0,0,0,0,0,0,0
"Neg",38671,"[M-H]-",13.11,"PG 18:1_20:1 (a)","PG",982983,978737,965902,105936,8328,12085,32244,49472,76828,6242,3915,0,2270,0,0,0,0,3644
"Neg",38672,"[M-H]-",13.287,"PG 18:1_20:1 (b)","PG",286818,304400,160699,17337,5548,0,7342,27370,19993,0,4342,0,2270,0,0,2468,0,0
"Neg",38674,"[M-H]-",13.358,"PG 18:1_20:1 (c)","PG",104280,87933,78668,17337,3486,0,3757,4702,0,0,0,0,0,0,0,2468,0,0
"Neg",38305,"[M-H]-",11.055,"PG 18:1_20:4 (a)","PG",1014459,979721,948192,9681,37803,51012,19980,7101,9748,3551,4193,0,0,0,5364,22948,0,4673
"Neg",38306,"[M-H]-",11.194,"PG 18:1_20:4 (b)","PG",81079,276488,65463,14348,0,0,0,4813,4685,3551,0,0,0,0,0,2600,5446,0
"Neg",40019,"[M-H]-",11.973,"PG 18:1_22:4","PG",62039,11236,47616,0,0,0,0,0,0,0,0,4685,0,8175,0,4154,0,0
"Neg",39894,"[M-H]-",11.096,"PG 18:1_22:5 (a)","PG",1834086,1120374,1477997,97490,6429,34698,12202,13494,21709,0,0,0,0,0,0,0,0,0
"Neg",39896,"[M-H]-",11.237,"PG 18:1_22:5 (b)","PG",165126,1120374,128037,3715,6774,0,4252,0,0,0,0,0,0,0,0,0,0,0
"Neg",39774,"[M-H]-",10.825,"PG 18:1_22:6 (a)","PG",10973201,9168419,8850592,1000212,387729,411944,323934,323137,385494,0,0,0,0,0,0,0,4792,0
"Neg",39775,"[M-H]-",10.98,"PG 18:1_22:6 (b)","PG",433706,1127741,310848,7661,25968,49061,144,3722,5398,0,0,0,0,0,0,0,0,0
"Neg",42534,"[M-H]-",10.066,"PG 22:5_22:6 (a)","PG",444232,417651,363451,29023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",42533,"[M-H]-",10.152,"PG 22:5_22:6 (b)","PG",444232,417651,363451,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",42428,"[M-H]-",9.839,"PG 22:6_22:6","PG",1464940,1193184,1125764,97139,25934,30423,0,0,4105,0,0,0,0,0,0,0,0,0
"Neg",40283,"[M-H]-",12.083,"PG 38:1<OOH> (a)","OxPG",1132968,1130448,895271,4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neg",40284,"[M-H]-",12.426,"PG 38:1<OOH> (b)","OxPG",4266269,3851834,3036004,11561,0,0,0,0,0,0,0,0,0,0,0,0,0,4107
"Neg",39363,"[M-H]-",13.306,"PG 38:1<oxo>","OxPG",1143776,1025991,828771,59978,17265,16413,8947,0,6960,0,0,0,0,0,0,0,0,0
"Neg",39219,"[M-H]-",12.386,"PI 16:0_16:0","PI",297460,235375,152872,286514,6411,19118,0,29338,54217,0,0,25680,0,0,0,0,0,0
"Neg",39084,"[M-H]-",11.408,"PI 16:0_16:1","PI",1055502,1351990,1436989,447604,43077,9565,12142,124004,125241,0,0,8830,0,0,0,2769,0,0
"Neg",39892,"[M-H]-",11.947,"PI 16:0_17:1","PI",127802,198086,190296,39999,0,0,0,0,5669,0,0,0,0,0,0,0,0,0
